Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedThirdCampaign,AcceptedFourthCampaign,AcceptedFifthCampaign,AcceptedFirstCampaign,AcceptedSecondCampaign,Complain,Z_CostContact,Z_Revenue,AcceptedLastCampaign,AcceptedCampaign,Age,Total_Spent,Children,living_with,family_size,is_parent,education2,customer_for
80952.0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,1,55,1757,0,couple,2,0,grad,4247
75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,0,45,1440,0,couple,2,0,grad,3819
63855.0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,0,46,1006,0,couple,2,0,undergrad,4266
62220.0,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,1,52,1226,1,couple,3,1,postgrad,4448
58512.0,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,0,60,1171,1,couple,3,1,grad,4044
40662.0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,0,45,92,1,couple,3,1,grad,4232
38829.0,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,0,65,99,1,couple,3,1,postgrad,3845
35523.0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,0,43,66,1,couple,3,1,undergrad,4030
79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,0,57,564,2,single,3,1,grad,3827
78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,0,36,1427,0,couple,2,0,grad,4005
31626.0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,1,46,86,1,single,2,1,postgrad,4176
75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,0,72,833,0,single,1,0,grad,3799
48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,0,69,242,1,couple,3,1,grad,4189
74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,0,47,1869,0,couple,2,0,grad,4417
67430.0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,0,37,1364,0,couple,2,0,grad,4423
46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,0,59,183,1,couple,3,1,undergrad,4062
62058.0,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,0,68,450,1,couple,3,1,grad,4160
72063.0,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,0,45,758,1,couple,3,1,grad,4122
78939.0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,0,73,1507,0,couple,2,0,postgrad,3960
42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,1,59,654,2,single,3,1,grad,4192
33622.0,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,0,52,81,2,couple,4,1,grad,4203
6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,0,67,137,1,couple,3,1,postgrad,4329
41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,71,16,2,couple,4,1,grad,4241
40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0,59,93,1,single,2,1,postgrad,4064
74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,0,66,1158,0,couple,2,0,postgrad,3915
51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,0,69,43,2,single,3,1,grad,3954
72258.0,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,0,53,1525,1,single,2,1,grad,4051
71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,0,50,1230,0,single,1,0,postgrad,3846
36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,0,48,29,2,couple,4,1,grad,3837
20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,0,54,25,1,single,2,1,grad,3810
30467.0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,52,24,1,couple,3,1,grad,3863
31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,52,38,1,couple,3,1,grad,4137
20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,38,57,1,couple,3,1,undergrad,4369
17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,0,64,47,2,couple,4,1,grad,3895
42564.0,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,1,56,813,1,single,2,1,postgrad,4304
43783.0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,1,46,629,1,couple,3,1,grad,3792
40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,0,48,377,1,single,2,1,grad,4420
62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,0,79,1612,0,couple,2,0,grad,4291
82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,1,67,729,0,couple,2,0,postgrad,4360
16813.0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,1,74,50,0,single,1,0,grad,4106
51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,0,46,270,2,couple,4,1,grad,4004
46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,0,63,177,1,single,2,1,grad,4211
45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,1,62,315,0,single,1,0,grad,4286
70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,0,70,767,1,couple,3,1,postgrad,3762
60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,0,59,1071,1,single,2,1,undergrad,4375
73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,0,51,1580,0,couple,2,0,grad,4245
19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,0,56,60,1,couple,3,1,grad,3958
61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,0,54,573,1,couple,3,1,grad,3959
46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,68,41,2,single,3,1,grad,4221
34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,0,73,170,2,couple,4,1,grad,4287
82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,0,80,1167,0,single,1,0,postgrad,3997
48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,1,66,1526,0,couple,2,0,grad,4210
49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,0,48,458,2,couple,4,1,grad,3998
56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,0,53,63,1,couple,3,1,grad,3859
55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,0,67,405,1,couple,3,1,grad,4012
59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,1,52,1027,2,couple,4,1,grad,4225
72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,0,52,1478,1,single,2,1,grad,4210
26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0,43,72,0,couple,2,0,grad,4017
21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,1,52,48,1,single,2,1,grad,4196
73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,0,49,726,0,single,1,0,grad,3790
52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,0,69,860,1,couple,3,1,grad,4271
91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,0,38,1497,0,couple,2,0,postgrad,3979
65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,0,54,495,1,couple,3,1,postgrad,3809
30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,48,20,2,couple,4,1,grad,3870
22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,0,70,570,0,single,1,0,grad,4343
65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,0,52,769,1,couple,3,1,grad,3853
25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,46,55,1,couple,3,1,undergrad,4062
76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,1,44,1808,0,single,1,0,postgrad,4181
22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,52,55,1,couple,3,1,grad,4086
57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,1,63,577,0,single,1,0,grad,3775
22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,0,61,162,0,couple,2,0,grad,4198
87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,1,65,1957,1,couple,3,1,grad,4164
78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,0,65,1576,1,single,2,1,undergrad,4200
93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,1,70,1616,3,couple,5,1,grad,4179
37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,62,36,3,single,4,1,grad,4294
80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,0,66,1482,1,single,2,1,postgrad,4175
16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,40,22,1,couple,3,1,grad,3881
55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,0,48,63,2,single,3,1,postgrad,3980
48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,0,32,680,0,single,1,0,grad,4418
56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,0,57,542,2,couple,4,1,postgrad,4181
25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,44,50,1,couple,3,1,undergrad,4031
35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,57,39,2,couple,4,1,grad,4261
71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,0,68,1043,1,couple,3,1,grad,4218
49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,0,52,385,1,single,2,1,grad,4191
81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,0,44,1633,0,single,1,0,grad,4405
45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,44,46,1,single,2,1,undergrad,4123
56628.0,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,1,47,761,1,single,2,1,grad,3861
34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0,74,76,2,couple,4,1,grad,4089
40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,0,50,290,1,couple,3,1,grad,4338
34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,0,36,89,1,single,2,1,grad,3809
19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,0,43,70,1,couple,3,1,grad,4357
82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,0,64,1066,0,couple,2,0,undergrad,4098
81205.0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,1,54,2009,0,couple,2,0,grad,3928
61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,0,33,1345,0,single,1,0,undergrad,4399
55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,0,68,764,1,single,2,1,grad,4313
49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,0,61,195,1,single,2,1,grad,4010
15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,0,44,53,2,couple,4,1,grad,4176
49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,0,50,368,1,single,2,1,grad,4142
65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,0,70,544,1,couple,3,1,postgrad,3930
82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,1,67,1853,0,couple,2,0,undergrad,4361
30843.0,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,1,58,35,2,couple,4,1,postgrad,3795
46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,1,50,446,1,couple,3,1,postgrad,3865
60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,0,45,1180,1,single,2,1,grad,4215
38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,51,41,1,couple,3,1,grad,3878
55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,0,39,727,2,couple,4,1,grad,4256
37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,58,40,2,couple,4,1,grad,4394
85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1,35,1062,0,couple,2,0,undergrad,4181
23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,55,40,1,couple,3,1,grad,3915
44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,0,55,292,2,couple,4,1,grad,3895
7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,0,37,15,0,couple,2,0,grad,4297
38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,0,35,341,1,couple,3,1,undergrad,4394
49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,0,49,369,1,single,2,1,undergrad,3955
57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,0,51,401,1,couple,3,1,postgrad,4144
43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,0,58,393,1,single,2,1,grad,4221
19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,38,10,2,single,3,1,grad,4039
53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,0,46,486,1,couple,3,1,grad,4180
30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,45,69,1,couple,3,1,grad,4381
70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,1,41,1727,0,couple,2,0,postgrad,4035
62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,1,65,995,1,single,2,1,grad,3935
21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,0,48,45,1,couple,3,1,grad,3779
42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,0,43,182,2,single,3,1,undergrad,3847
61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,0,46,989,1,couple,3,1,grad,4027
80812.0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,1,71,1677,0,couple,2,0,grad,4046
42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,0,53,595,2,single,3,1,grad,4125
39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,0,41,156,1,couple,3,1,grad,4261
86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,0,68,1226,0,single,1,0,grad,3846
17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,0,46,128,1,couple,3,1,undergrad,4289
24762.0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,1,52,86,1,single,2,1,grad,3900
35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,49,68,1,couple,3,1,grad,4382
36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,0,49,16,2,single,3,1,grad,4102
51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,43,55,2,couple,4,1,undergrad,3771
86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,1,52,2114,0,single,1,0,postgrad,4416
82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,0,54,2018,0,couple,2,0,postgrad,4123
46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,0,71,263,3,single,4,1,postgrad,4341
42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,65,55,2,couple,4,1,grad,3961
51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,0,62,564,2,couple,4,1,grad,4215
68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,0,46,1281,0,single,1,0,grad,3956
31814.0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,1,51,83,1,couple,3,1,grad,4266
51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,0,59,353,2,single,3,1,grad,4420
76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,0,41,1003,0,couple,2,0,grad,3927
26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,33,14,1,single,2,1,undergrad,3821
48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,1,81,902,0,single,1,0,postgrad,4274
55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,0,52,1139,1,single,2,1,postgrad,4325
64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,1,68,797,1,couple,3,1,grad,4087
78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,0,66,1638,1,single,2,1,grad,3918
37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,0,50,401,1,couple,3,1,postgrad,4083
21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,0,38,84,1,single,2,1,grad,4011
81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,0,66,928,0,couple,2,0,grad,4269
54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,0,54,203,1,single,2,1,grad,4078
66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,0,57,858,0,couple,2,0,grad,4111
57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,0,51,409,0,couple,2,0,grad,3968
58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,0,55,282,3,couple,5,1,grad,4223
85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0,0,47,1423,0,single,1,0,grad,3842
86429.0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,1,63,1449,0,single,1,0,grad,3981
45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,53,28,1,single,2,1,grad,3970
47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,0,50,67,1,couple,3,1,grad,3937
45921.0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,0,38,199,0,couple,2,0,postgrad,3872
78420.0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,0,58,1453,0,single,1,0,postgrad,4126
75114.0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,0,32,1253,0,couple,2,0,grad,3995
52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,1,61,1198,1,single,2,1,postgrad,4281
35641.0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1,1,52,178,1,couple,3,1,grad,4111
95529.0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,3,11,1,1,30,1990,0,single,1,0,grad,4334
62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,0,70,976,0,couple,2,0,grad,4175
73113.0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0,0,64,1001,0,couple,2,0,grad,3946
84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,1,42,1919,0,couple,2,0,postgrad,4087
42607.0,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,3,11,0,0,70,350,1,single,2,1,undergrad,3985
74637.0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,1,70,1650,0,single,1,0,postgrad,4168
46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,1,69,46,2,couple,4,1,postgrad,3838
72354.0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,3,11,0,0,31,1228,0,single,1,0,grad,4199
39858.0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,1,55,95,1,single,2,1,grad,4282
34469.0,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,0,76,62,2,couple,4,1,postgrad,3817
83033.0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,3,11,0,1,38,1761,1,couple,3,1,grad,3803
24401.0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,0,45,467,0,couple,2,0,grad,4428
77583.0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,3,11,0,1,46,1149,0,couple,2,0,grad,3900
74116.0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,1,42,2052,0,single,1,0,undergrad,3942
74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,0,31,1127,0,single,1,0,grad,3817
68397.0,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0,0,48,1416,1,couple,3,1,postgrad,3985
79632.0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,0,50,1113,0,couple,2,0,postgrad,3843
46107.0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,0,35,125,1,single,2,1,grad,3900
64950.0,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,1,73,966,1,single,2,1,postgrad,4447
25443.0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,35,32,1,couple,3,1,undergrad,4315
75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,0,72,833,0,single,1,0,grad,3799
32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,0,53,46,1,couple,3,1,postgrad,3796
71796.0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,3,11,0,0,53,960,0,couple,2,0,grad,4009
67536.0,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,3,11,0,1,54,1829,1,couple,3,1,postgrad,4164
55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,3,11,0,0,53,779,1,single,2,1,grad,4111
60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0,0,49,811,1,single,2,1,postgrad,4085
64831.0,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,3,11,0,0,72,1120,2,single,3,1,undergrad,4145
56067.0,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,3,11,0,0,62,725,1,couple,3,1,postgrad,4105
82025.0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,3,11,1,1,41,1187,0,single,1,0,grad,4158
94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,1,71,2302,0,couple,2,0,grad,4243
14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,0,38,66,0,single,1,0,undergrad,4315
51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0,1,37,1250,0,couple,2,0,postgrad,4397
57937.0,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,3,11,0,0,42,683,1,couple,3,1,undergrad,3894
68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,0,45,305,2,single,3,1,grad,4033
39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,3,11,0,0,47,50,1,couple,3,1,grad,3966
67893.0,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,3,11,0,0,49,995,1,single,2,1,undergrad,4397
27922.0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,0,45,41,1,couple,3,1,postgrad,3811
52190.0,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0,1,48,77,2,couple,4,1,postgrad,3813
44051.0,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,1,51,171,2,single,3,1,grad,4277
